V1	V(n002)	I(D1)
3.360000000000000e+00	6.237276e-01	1.368136e-02
3.370000000000000e+00	6.239456e-01	1.373027e-02
3.380000000000000e+00	6.241630e-01	1.377918e-02
3.390000000000000e+00	6.243797e-01	1.382810e-02
3.400000000000000e+00	6.245958e-01	1.387702e-02
3.410000000000000e+00	6.248112e-01	1.392594e-02
3.420000000000000e+00	6.250260e-01	1.397487e-02
3.430000000000000e+00	6.252401e-01	1.402380e-02
3.440000000000000e+00	6.254536e-01	1.407273e-02
3.450000000000000e+00	6.256665e-01	1.412167e-02
3.460000000000000e+00	6.258788e-01	1.417061e-02
3.470000000000000e+00	6.260903e-01	1.421955e-02
3.480000000000000e+00	6.263013e-01	1.426849e-02
3.490000000000000e+00	6.265118e-01	1.431744e-02
3.500000000000000e+00	6.267216e-01	1.436639e-02
3.510000000000000e+00	6.269307e-01	1.441535e-02
3.520000000000000e+00	6.271393e-01	1.446430e-02
3.530000000000000e+00	6.273473e-01	1.451326e-02
3.540000000000000e+00	6.275547e-01	1.456223e-02
3.550000000000000e+00	6.277614e-01	1.461119e-02
3.560000000000000e+00	6.279677e-01	1.466016e-02
3.570000000000000e+00	6.281733e-01	1.470913e-02
3.580000000000000e+00	6.283783e-01	1.475811e-02
3.590000000000000e+00	6.285828e-01	1.480709e-02
3.600000000000000e+00	6.287867e-01	1.485607e-02
3.610000000000000e+00	6.289900e-01	1.490505e-02
3.620000000000000e+00	6.291928e-01	1.495404e-02
3.630000000000000e+00	6.293949e-01	1.500303e-02
3.640000000000000e+00	6.295967e-01	1.505202e-02
3.650000000000000e+00	6.297977e-01	1.510101e-02
3.660000000000000e+00	6.299983e-01	1.515001e-02
3.670000000000000e+00	6.301982e-01	1.519901e-02
3.680000000000000e+00	6.303977e-01	1.524801e-02
3.690000000000000e+00	6.305966e-01	1.529702e-02
3.700000000000000e+00	6.307950e-01	1.534603e-02
3.710000000000000e+00	6.309928e-01	1.539504e-02
3.720000000000000e+00	6.311902e-01	1.544405e-02
3.730000000000000e+00	6.313869e-01	1.549307e-02
3.740000000000000e+00	6.315832e-01	1.554208e-02
3.750000000000000e+00	6.317790e-01	1.559111e-02
3.760000000000000e+00	6.319742e-01	1.564013e-02
3.770000000000000e+00	6.321689e-01	1.568916e-02
3.780000000000000e+00	6.323631e-01	1.573818e-02
3.790000000000000e+00	6.325568e-01	1.578722e-02
3.800000000000000e+00	6.327500e-01	1.583625e-02
3.810000000000000e+00	6.329427e-01	1.588529e-02
3.820000000000000e+00	6.331349e-01	1.593433e-02
3.830000000000000e+00	6.333266e-01	1.598337e-02
3.840000000000000e+00	6.335178e-01	1.603241e-02
3.850000000000000e+00	6.337085e-01	1.608146e-02
3.860000000000000e+00	6.338987e-01	1.613051e-02
3.870000000000000e+00	6.340885e-01	1.617956e-02
3.880000000000000e+00	6.342778e-01	1.622861e-02
3.890000000000000e+00	6.344665e-01	1.627767e-02
3.900000000000000e+00	6.346548e-01	1.632673e-02
3.910000000000000e+00	6.348427e-01	1.637579e-02
3.920000000000000e+00	6.350300e-01	1.642485e-02
3.930000000000000e+00	6.352170e-01	1.647392e-02
3.940000000000000e+00	6.354034e-01	1.652298e-02
3.950000000000000e+00	6.355894e-01	1.657205e-02
3.960000000000000e+00	6.357749e-01	1.662113e-02
3.970000000000000e+00	6.359600e-01	1.667020e-02
3.980000000000000e+00	6.361446e-01	1.671928e-02
3.990000000000000e+00	6.363287e-01	1.676836e-02
4.000000000000000e+00	6.365125e-01	1.681744e-02
4.010000000000000e+00	6.366957e-01	1.686652e-02
4.020000000000000e+00	6.368785e-01	1.691561e-02
4.030000000000000e+00	6.370609e-01	1.696470e-02
4.040000000000000e+00	6.372429e-01	1.701379e-02
4.050000000000000e+00	6.374243e-01	1.706288e-02
4.060000000000000e+00	6.376054e-01	1.711197e-02
4.070000000000000e+00	6.377860e-01	1.716107e-02
4.080000000000000e+00	6.379663e-01	1.721017e-02
4.090000000000000e+00	6.381460e-01	1.725927e-02
4.100000000000000e+00	6.383254e-01	1.730837e-02
4.110000000000000e+00	6.385044e-01	1.735748e-02
4.120000000000000e+00	6.386829e-01	1.740658e-02
4.130000000000000e+00	6.388610e-01	1.745570e-02
4.140000000000000e+00	6.390387e-01	1.750481e-02
4.150000000000000e+00	6.392159e-01	1.755392e-02
4.160000000000000e+00	6.393929e-01	1.760304e-02
4.170000000000000e+00	6.395693e-01	1.765215e-02
4.180000000000000e+00	6.397454e-01	1.770127e-02
4.190000000000000e+00	6.399210e-01	1.775040e-02
4.200000000000000e+00	6.400962e-01	1.779952e-02
4.210000000000000e+00	6.402711e-01	1.784864e-02
4.220000000000000e+00	6.404455e-01	1.789777e-02
4.230000000000000e+00	6.406196e-01	1.794690e-02
4.240000000000000e+00	6.407933e-01	1.799603e-02
4.250000000000000e+00	6.409665e-01	1.804517e-02
4.260000000000000e+00	6.411394e-01	1.809430e-02
4.270000000000000e+00	6.413119e-01	1.814344e-02
4.280000000000000e+00	6.414841e-01	1.819258e-02
4.290000000000000e+00	6.416558e-01	1.824172e-02
4.300000000000000e+00	6.418272e-01	1.829086e-02
4.310000000000000e+00	6.419981e-01	1.834001e-02
4.320000000000000e+00	6.421688e-01	1.838916e-02
4.330000000000000e+00	6.423390e-01	1.843831e-02
4.340000000000000e+00	6.425088e-01	1.848746e-02
4.350000000000001e+00	6.426783e-01	1.853661e-02
4.360000000000000e+00	6.428474e-01	1.858576e-02
4.370000000000000e+00	6.430162e-01	1.863492e-02
4.380000000000000e+00	6.431845e-01	1.868408e-02
4.390000000000000e+00	6.433526e-01	1.873324e-02
4.400000000000000e+00	6.435202e-01	1.878240e-02
4.410000000000000e+00	6.436875e-01	1.883156e-02
4.420000000000000e+00	6.438545e-01	1.888073e-02
4.430000000000000e+00	6.440211e-01	1.892990e-02
4.440000000000000e+00	6.441873e-01	1.897906e-02
4.450000000000000e+00	6.443532e-01	1.902823e-02
4.460000000000000e+00	6.445187e-01	1.907741e-02
4.470000000000000e+00	6.446839e-01	1.912658e-02
4.480000000000000e+00	6.448488e-01	1.917576e-02
4.490000000000000e+00	6.450132e-01	1.922493e-02
4.500000000000000e+00	6.451774e-01	1.927411e-02
4.510000000000000e+00	6.453412e-01	1.932329e-02
4.520000000000000e+00	6.455047e-01	1.937248e-02
4.530000000000000e+00	6.456678e-01	1.942166e-02
4.540000000000000e+00	6.458306e-01	1.947085e-02
4.550000000000000e+00	6.459931e-01	1.952004e-02
4.560000000000000e+00	6.461552e-01	1.956922e-02
4.570000000000000e+00	6.463169e-01	1.961841e-02
4.580000000000000e+00	6.464784e-01	1.966761e-02
4.590000000000000e+00	6.466396e-01	1.971680e-02
4.600000000000001e+00	6.468003e-01	1.976600e-02
4.610000000000000e+00	6.469609e-01	1.981520e-02
4.620000000000000e+00	6.471210e-01	1.986440e-02
4.630000000000000e+00	6.472809e-01	1.991360e-02
4.640000000000000e+00	6.474404e-01	1.996280e-02
4.650000000000000e+00	6.475996e-01	2.001200e-02
4.660000000000000e+00	6.477585e-01	2.006121e-02
4.670000000000000e+00	6.479170e-01	2.011042e-02
4.680000000000000e+00	6.480753e-01	2.015962e-02
4.690000000000000e+00	6.482332e-01	2.020883e-02
4.700000000000000e+00	6.483908e-01	2.025805e-02
4.710000000000000e+00	6.485482e-01	2.030726e-02
4.720000000000000e+00	6.487052e-01	2.035647e-02
4.730000000000000e+00	6.488619e-01	2.040569e-02
4.740000000000000e+00	6.490183e-01	2.045491e-02
4.750000000000000e+00	6.491744e-01	2.050413e-02
4.760000000000000e+00	6.493302e-01	2.055335e-02
4.770000000000000e+00	6.494856e-01	2.060257e-02
4.780000000000000e+00	6.496409e-01	2.065179e-02
4.790000000000000e+00	6.497958e-01	2.070102e-02
4.800000000000000e+00	6.499503e-01	2.075025e-02
4.810000000000000e+00	6.501046e-01	2.079948e-02
4.820000000000000e+00	6.502587e-01	2.084871e-02
4.830000000000000e+00	6.504124e-01	2.089794e-02
4.840000000000000e+00	6.505658e-01	2.094717e-02
4.850000000000001e+00	6.507189e-01	2.099640e-02
4.860000000000000e+00	6.508718e-01	2.104564e-02
4.870000000000000e+00	6.510243e-01	2.109488e-02
4.880000000000000e+00	6.511766e-01	2.114412e-02
4.890000000000000e+00	6.513286e-01	2.119336e-02
4.900000000000000e+00	6.514803e-01	2.124260e-02
4.910000000000000e+00	6.516317e-01	2.129184e-02
4.920000000000000e+00	6.517829e-01	2.134109e-02
4.930000000000000e+00	6.519337e-01	2.139033e-02
4.940000000000000e+00	6.520843e-01	2.143958e-02
4.950000000000000e+00	6.522346e-01	2.148883e-02
4.960000000000000e+00	6.523846e-01	2.153808e-02
4.970000000000000e+00	6.525344e-01	2.158733e-02
4.980000000000000e+00	6.526839e-01	2.163658e-02
4.990000000000000e+00	6.528331e-01	2.168583e-02
5.000000000000000e+00	6.529821e-01	2.173509e-02
