time	V(N003,N002)
1.041692485467648e-01	3.566643e+00
1.044133891717648e-01	3.658980e+00
1.046575297967648e-01	3.723777e+00
1.049016704217648e-01	3.760951e+00
1.051458110467648e-01	3.770682e+00
1.053899516717648e-01	3.753457e+00
1.056340922967648e-01	3.710139e+00
1.058782329217648e-01	3.642082e+00
1.061223735467648e-01	3.551290e+00
1.063665141717648e-01	3.440599e+00
1.066106547967648e-01	3.313881e+00
1.068547954217648e-01	3.176089e+00
1.070989360467648e-01	3.032774e+00
1.073430766717648e-01	2.889110e+00
1.075872172967648e-01	2.748888e+00
1.078313579217648e-01	2.614166e+00
1.080754985467648e-01	2.485658e+00
1.083196391717648e-01	2.363378e+00
1.085637797967648e-01	2.247099e+00
1.088079204217648e-01	2.136538e+00
1.090520610467648e-01	2.031417e+00
1.092962016717648e-01	1.931468e+00
1.095403422967648e-01	1.836437e+00
1.097844829217648e-01	1.746081e+00
1.100286235467648e-01	1.660171e+00
1.102727641717648e-01	1.578488e+00
1.105169047967648e-01	1.500824e+00
1.107610454217648e-01	1.426981e+00
1.110051860467648e-01	1.356805e+00
1.112493266717648e-01	1.290117e+00
1.113875571188487e-01	1.255548e+00
1.114885791538326e-01	1.235686e+00
1.115516995172246e-01	1.231984e+00
1.116172483844221e-01	1.246047e+00
1.116909092804800e-01	1.288254e+00
1.117504746019311e-01	1.343154e+00
1.118169390213817e-01	1.420069e+00
1.118971854449220e-01	1.520550e+00
1.119981272298353e-01	1.648783e+00
1.121116044735483e-01	1.790202e+00
1.123142530607699e-01	2.033019e+00
1.125583936857699e-01	2.309699e+00
1.128025343107699e-01	2.566695e+00
1.130466749357699e-01	2.801753e+00
1.132908155607699e-01	3.013541e+00
1.135349561857699e-01	3.200886e+00
1.137790968107699e-01	3.362777e+00
1.140232374357699e-01	3.498381e+00
1.142673780607699e-01	3.607052e+00
1.145115186857699e-01	3.688345e+00
1.147556593107699e-01	3.742034e+00
1.149997999357699e-01	3.768140e+00
1.152439405607699e-01	3.766959e+00
1.154880811857699e-01	3.739119e+00
1.157322218107699e-01	3.685660e+00
1.159763624357699e-01	3.608172e+00
1.162205030607699e-01	3.508978e+00
1.164646436857699e-01	3.391320e+00
1.167087843107699e-01	3.259511e+00
1.169529249357699e-01	3.118830e+00
1.171970655607699e-01	2.974814e+00
1.174412061857699e-01	2.832009e+00
1.176560271861697e-01	2.710027e+00
1.178842704586067e-01	2.585541e+00
1.181098342257012e-01	2.467947e+00
1.183539748507012e-01	2.346649e+00
1.185981154757012e-01	2.231192e+00
1.188422561007012e-01	2.121414e+00
1.190863967257012e-01	2.017037e+00
1.193305373507012e-01	1.917796e+00
1.195746779757012e-01	1.823437e+00
1.198188186007012e-01	1.733721e+00
1.200629592257012e-01	1.648419e+00
1.203070998507012e-01	1.567314e+00
1.205512404757012e-01	1.490200e+00
1.207953811007012e-01	1.416880e+00
1.210395217257012e-01	1.347232e+00
1.212836623507012e-01	1.281866e+00
1.214456093506433e-01	1.243976e+00
1.215254890400590e-01	1.233120e+00
1.215927480067393e-01	1.238685e+00
1.216604186290615e-01	1.265910e+00
1.217139999550514e-01	1.307034e+00
1.217845982222949e-01	1.381942e+00
1.218595554048623e-01	1.472910e+00
1.219403480310207e-01	1.575436e+00
1.220428958334581e-01	1.705019e+00
1.221901631167060e-01	1.885625e+00
1.224343037417060e-01	2.171131e+00
1.226784443667060e-01	2.438722e+00
1.229225849917060e-01	2.685108e+00
1.231667256167060e-01	2.908880e+00
1.234108662417060e-01	3.108785e+00
1.236550068667060e-01	3.283729e+00
1.238991474917060e-01	3.432787e+00
1.241432881167060e-01	3.555215e+00
1.243874287417060e-01	3.650466e+00
1.246315693667060e-01	3.718199e+00
1.248757099917060e-01	3.758307e+00
1.251198506167060e-01	3.770939e+00
1.253639912417060e-01	3.756547e+00
1.256081318667060e-01	3.715949e+00
1.258522724917060e-01	3.650442e+00
1.260964131167060e-01	3.561952e+00
1.263405537417060e-01	3.453212e+00
1.265846943667060e-01	3.327979e+00
1.268288349917060e-01	3.191103e+00
1.270729756167060e-01	3.048113e+00
1.273171162417060e-01	2.904275e+00
1.275612568667060e-01	2.763345e+00
1.277706784618393e-01	2.646742e+00
1.279945181785190e-01	2.527446e+00
1.282386588035190e-01	2.403253e+00
1.284827994285190e-01	2.285014e+00
1.287269400535190e-01	2.172588e+00
1.289710806785190e-01	2.065693e+00
1.292152213035190e-01	1.964058e+00
1.294593619285190e-01	1.867423e+00
1.297035025535190e-01	1.775543e+00
1.299476431785190e-01	1.688183e+00
1.301917838035190e-01	1.605122e+00
1.304359244285190e-01	1.526148e+00
1.306800650535190e-01	1.451059e+00
1.309242056785190e-01	1.379672e+00
1.311683463035190e-01	1.311829e+00
1.313553190387356e-01	1.263051e+00
1.314527741455145e-01	1.241149e+00
1.315219894538474e-01	1.232223e+00
1.315898161116540e-01	1.236862e+00
1.316516933827289e-01	1.259869e+00
1.317062036043208e-01	1.299906e+00
1.317770234758836e-01	1.373054e+00
1.318471572913593e-01	1.457272e+00
1.319267240571808e-01	1.558078e+00
1.320261259112258e-01	1.683975e+00
1.321662153922905e-01	1.856562e+00
1.324103560172905e-01	2.143797e+00
1.326544966422905e-01	2.413388e+00
1.328986372672905e-01	2.661919e+00
1.331427778922905e-01	2.887966e+00
1.333869185172905e-01	3.090264e+00
1.336310591422905e-01	3.267700e+00
1.338751997672905e-01	3.419333e+00
1.341193403922905e-01	3.544402e+00
1.343634810172905e-01	3.642337e+00
1.346076216422905e-01	3.712778e+00
1.348517622672905e-01	3.755593e+00
1.350959028922905e-01	3.770905e+00
1.353400435172905e-01	3.759135e+00
1.355841841422905e-01	3.721059e+00
1.358283247672905e-01	3.657923e+00
1.360724653922905e-01	3.571583e+00
1.363166060172905e-01	3.464681e+00
1.365607466422905e-01	3.340866e+00
1.368048872672905e-01	3.204892e+00
1.370490278922905e-01	3.062256e+00
1.372931685172905e-01	2.918298e+00
1.375373091422905e-01	2.777151e+00
1.377814497672905e-01	2.641212e+00
1.380255903922905e-01	2.511418e+00
1.382697310172905e-01	2.387880e+00
1.385138716422905e-01	2.270396e+00
1.387580122672905e-01	2.158689e+00
1.390021528922905e-01	2.052479e+00
1.392462935172905e-01	1.951493e+00
1.394904341422905e-01	1.855477e+00
1.397345747672905e-01	1.764184e+00
1.399787153922905e-01	1.677384e+00
1.402228560172905e-01	1.594854e+00
1.404669966422905e-01	1.516384e+00
1.407111372672905e-01	1.441776e+00
1.409552778922905e-01	1.370851e+00
1.411994185172905e-01	1.303294e+00
1.413494782057883e-01	1.264163e+00
1.414428862948621e-01	1.242599e+00
1.415067663214181e-01	1.232330e+00
1.415649994903529e-01	1.231697e+00
1.416241580671731e-01	1.247130e+00
1.416929374099651e-01	1.289323e+00
1.417549639518192e-01	1.347918e+00
1.418205299122936e-01	1.424338e+00
1.419004227720329e-01	1.524651e+00
1.419998214276110e-01	1.650916e+00
1.421174602420595e-01	1.797368e+00
1.423232109994922e-01	2.043487e+00
1.425673516244922e-01	2.319500e+00
1.428114922494922e-01	2.575716e+00
1.430556328744922e-01	2.809943e+00
1.432997734994922e-01	3.020854e+00
1.435439141244922e-01	3.207281e+00
1.437880547494922e-01	3.368222e+00
1.440321953744922e-01	3.502847e+00
1.442763359994922e-01	3.610520e+00
1.445204766244922e-01	3.690803e+00
1.447646172494922e-01	3.743479e+00
1.450087578744922e-01	3.768576e+00
1.452528984994922e-01	3.766404e+00
1.454970391244922e-01	3.737602e+00
1.457411797494922e-01	3.683229e+00
1.459853203744922e-01	3.604898e+00
1.462294609994922e-01	3.504963e+00
1.464736016244922e-01	3.386702e+00
1.467177422494922e-01	3.254470e+00
1.469618828744922e-01	3.113571e+00
1.472060234994922e-01	2.969531e+00
1.474501641244922e-01	2.827014e+00
1.476943047494922e-01	2.689046e+00
1.479384453744922e-01	2.557018e+00
1.481825859994922e-01	2.431261e+00
1.484267266244922e-01	2.311647e+00
1.486708672494922e-01	2.197911e+00
1.489150078744922e-01	2.089771e+00
1.491591484994922e-01	1.986951e+00
1.494032891244922e-01	1.889190e+00
1.496474297494922e-01	1.796238e+00
1.498915703744922e-01	1.707861e+00
1.501357109994922e-01	1.623831e+00
1.503798516244922e-01	1.543936e+00
1.506239922494922e-01	1.467972e+00
1.508681328744922e-01	1.395748e+00
1.511122734994922e-01	1.327327e+00
1.513564141244922e-01	1.263347e+00
1.514623012656137e-01	1.240434e+00
1.515418379292326e-01	1.233359e+00
1.516147988388599e-01	1.245840e+00
1.516840620730115e-01	1.282492e+00
