time	V(N003,N002)
8.744711762801766e-02	2.777063e+00
8.769125825301766e-02	2.641449e+00
8.793539887801766e-02	2.511732e+00
8.817953950301766e-02	2.388197e+00
8.842368012801766e-02	2.270701e+00
8.866782075301766e-02	2.158980e+00
8.891196137801766e-02	2.052755e+00
8.915610200301766e-02	1.951757e+00
8.940024262801766e-02	1.855727e+00
8.964438325301766e-02	1.764423e+00
8.988852387801766e-02	1.677611e+00
9.013266450301766e-02	1.595070e+00
9.037680512801766e-02	1.516590e+00
9.062094575301766e-02	1.441971e+00
9.086508637801766e-02	1.371026e+00
9.110922700301766e-02	1.303724e+00
9.135336762801766e-02	1.240163e+00
9.145549319147697e-02	1.216606e+00
9.153102752351200e-02	1.204390e+00
9.158955521398589e-02	1.203616e+00
9.164904798050173e-02	1.218838e+00
9.171863292802565e-02	1.260647e+00
9.178175643637636e-02	1.319185e+00
9.184820802255035e-02	1.395551e+00
9.193089201516655e-02	1.498318e+00
9.203318597391885e-02	1.627185e+00
9.215207735616815e-02	1.774030e+00
9.235516541414882e-02	2.014910e+00
9.259930603914882e-02	2.288332e+00
9.284344666414882e-02	2.541848e+00
9.308758728914882e-02	2.773224e+00
9.333172791414882e-02	2.981153e+00
9.357586853914882e-02	3.164488e+00
9.382000916414882e-02	3.322249e+00
9.406414978914882e-02	3.453632e+00
9.430829041414882e-02	3.558025e+00
9.455243103914882e-02	3.635020e+00
9.479657166414882e-02	3.684435e+00
9.504071228914882e-02	3.706336e+00
9.528485291414882e-02	3.701081e+00
9.552899353914882e-02	3.669373e+00
9.577313416414882e-02	3.612355e+00
9.601727478914882e-02	3.531759e+00
9.626141541414882e-02	3.430107e+00
9.650555603914882e-02	3.310890e+00
9.674969666414882e-02	3.178680e+00
9.699383728914882e-02	3.038898e+00
9.723797791414882e-02	2.896981e+00
9.748211853914882e-02	2.757289e+00
9.772625916414882e-02	2.622473e+00
9.797039978914882e-02	2.493640e+00
9.821454041414882e-02	2.370985e+00
9.845868103914882e-02	2.254334e+00
9.870282166414882e-02	2.143418e+00
9.894696228914882e-02	2.037959e+00
9.919110291414882e-02	1.937688e+00
9.943524353914882e-02	1.842351e+00
9.967938416414882e-02	1.751705e+00
9.992352478914882e-02	1.665518e+00
1.001676654141488e-01	1.583572e+00
1.004118060391488e-01	1.505658e+00
1.006559466641488e-01	1.431577e+00
1.009000872891488e-01	1.361145e+00
1.011442279141488e-01	1.294468e+00
1.013883685391488e-01	1.233030e+00
1.015122524427441e-01	1.208726e+00
1.015841720458572e-01	1.205979e+00
1.016569636979327e-01	1.225438e+00
1.017364540832122e-01	1.277083e+00
1.018031513710379e-01	1.342918e+00
1.018725687647971e-01	1.425343e+00
1.019554157999672e-01	1.529270e+00
1.020577471275254e-01	1.657885e+00
1.021940036478562e-01	1.824588e+00
1.024315126962912e-01	2.102133e+00
1.026756533212912e-01	2.369905e+00
1.029197939462912e-01	2.616648e+00
1.031639345712912e-01	2.840824e+00
1.034080751962912e-01	3.041178e+00
1.036522158212912e-01	3.216613e+00
1.038963564462912e-01	3.366202e+00
1.041404970712912e-01	3.489201e+00
1.043846376962912e-01	3.585060e+00
1.046287783212912e-01	3.653439e+00
1.048729189462912e-01	3.694230e+00
1.051170595712912e-01	3.707585e+00
1.053612001962912e-01	3.693964e+00
1.056053408212912e-01	3.654194e+00
1.058494814462912e-01	3.589594e+00
1.060936220712912e-01	3.502120e+00
1.063377626962912e-01	3.394556e+00
1.065819033212912e-01	3.270724e+00
1.068260439462912e-01	3.135532e+00
1.070701845712912e-01	2.994525e+00
1.073143251962912e-01	2.852909e+00
1.075584658212912e-01	2.714539e+00
1.078026064462912e-01	2.581531e+00
1.080467470712912e-01	2.454634e+00
1.082908876962912e-01	2.333882e+00
1.085350283212912e-01	2.219054e+00
1.087791689462912e-01	2.109874e+00
1.090233095712912e-01	2.006065e+00
1.092674501962912e-01	1.907363e+00
1.095115908212912e-01	1.813518e+00
1.097557314462912e-01	1.724290e+00
1.102440126962912e-01	1.558789e+00
1.104881533212912e-01	1.482095e+00
1.107322939462912e-01	1.409173e+00
1.109764345712912e-01	1.339853e+00
1.112205751962912e-01	1.274081e+00
1.114022882977952e-01	1.228366e+00
1.114860936438582e-01	1.210569e+00
1.115500466498645e-01	1.203021e+00
1.116121761091188e-01	1.207305e+00
1.116730957890005e-01	1.228911e+00
1.117281809091122e-01	1.267599e+00
1.117992899481602e-01	1.338736e+00
1.118686375089059e-01	1.420422e+00
1.119501659127144e-01	1.522616e+00
1.120516638475009e-01	1.650292e+00
1.121849803518205e-01	1.813728e+00
1.124170829472037e-01	2.085774e+00
1.126612235722037e-01	2.354645e+00
1.129053641972037e-01	2.602679e+00
1.131495048222037e-01	2.828225e+00
1.133936454472037e-01	3.030019e+00
1.136377860722037e-01	3.206954e+00
1.138819266972037e-01	3.358094e+00
1.141260673222037e-01	3.482682e+00
1.143702079472037e-01	3.580157e+00
1.146143485722037e-01	3.650165e+00
1.148584891972037e-01	3.692585e+00
1.151026298222037e-01	3.707553e+00
1.153467704472037e-01	3.695507e+00
1.155909110722037e-01	3.657251e+00
1.158350516972037e-01	3.594072e+00
1.160791923222037e-01	3.507882e+00
1.163233329472037e-01	3.401411e+00
1.165674735722037e-01	3.278413e+00
1.168116141972037e-01	3.143740e+00
1.170557548222037e-01	3.002923e+00
1.172998954472037e-01	2.861219e+00
1.175440360722037e-01	2.722582e+00
1.177881766972037e-01	2.589226e+00
1.180323173222037e-01	2.461962e+00
1.182764579472037e-01	2.340852e+00
1.185205985722037e-01	2.225682e+00
1.187647391972037e-01	2.116175e+00
1.190088798222037e-01	2.012056e+00
1.192530204472037e-01	1.913060e+00
1.194971610722037e-01	1.818935e+00
1.197413016972037e-01	1.729440e+00
1.199854423222037e-01	1.644349e+00
1.202295829472037e-01	1.563445e+00
1.204737235722037e-01	1.486521e+00
1.207178641972037e-01	1.413382e+00
1.209620048222037e-01	1.343851e+00
1.212061454472037e-01	1.277627e+00
1.213646670076329e-01	1.237179e+00
1.214698646757631e-01	1.213524e+00
1.215346374101897e-01	1.204001e+00
1.215988739322671e-01	1.204876e+00
1.216572672970263e-01	1.221466e+00
1.217189818284170e-01	1.260244e+00
1.217828635569129e-01	1.320416e+00
1.218493574721666e-01	1.396936e+00
1.219319010331159e-01	1.499589e+00
1.220339927239074e-01	1.628196e+00
1.221536979893412e-01	1.775996e+00
1.223579654070839e-01	2.018144e+00
1.226021060320839e-01	2.291360e+00
1.228462466570839e-01	2.544630e+00
1.230903872820839e-01	2.775744e+00
1.233345279070839e-01	2.983397e+00
1.235786685320839e-01	3.166444e+00
1.238228091570839e-01	3.323907e+00
1.240669497820839e-01	3.454984e+00
1.243110904070839e-01	3.559064e+00
1.245552310320839e-01	3.635743e+00
1.247993716570839e-01	3.684841e+00
1.250435122820839e-01	3.706429e+00
1.252876529070839e-01	3.700866e+00
1.255317935320839e-01	3.668860e+00
1.257759341570839e-01	3.611560e+00
1.260200747820839e-01	3.530707e+00
1.262642154070839e-01	3.428831e+00
1.265083560320839e-01	3.309437e+00
1.267524966570839e-01	3.177109e+00
1.269966372820839e-01	3.037272e+00
1.272407779070839e-01	2.895359e+00
1.274849185320839e-01	2.755712e+00
1.277290591570839e-01	2.620960e+00
1.279731997820839e-01	2.492198e+00
1.282173404070839e-01	2.369613e+00
1.284614810320839e-01	2.253030e+00
1.287056216570839e-01	2.142178e+00
1.289497622820839e-01	2.036779e+00
1.291939029070839e-01	1.936567e+00
1.294380435320839e-01	1.841285e+00
1.296821841570839e-01	1.750691e+00
1.299263247820839e-01	1.664554e+00
1.301704654070839e-01	1.582656e+00
1.304146060320839e-01	1.504787e+00
1.306587466570839e-01	1.430749e+00
1.309028872820839e-01	1.360357e+00
1.311470279070839e-01	1.293735e+00
1.313911685320839e-01	1.231459e+00
1.314856691272122e-01	1.211449e+00
1.315602116021770e-01	1.204146e+00
1.316296462756410e-01	1.213104e+00
1.316949897141063e-01	1.242738e+00
1.317491329191943e-01	1.286261e+00
1.318178730487926e-01	1.360113e+00
1.319043630534333e-01	1.465060e+00
1.319995902348999e-01	1.584924e+00
1.321057979332458e-01	1.717429e+00
1.322687710200636e-01	1.913931e+00
1.325129116450636e-01	2.193585e+00
1.327570522700636e-01	2.454595e+00
1.330011928950636e-01	2.693964e+00
1.332453335200636e-01	2.910329e+00
1.334894741450636e-01	3.102488e+00
1.337336147700636e-01	3.269400e+00
1.339777553950636e-01	3.410198e+00
1.342218960200636e-01	3.524199e+00
1.344660366450636e-01	3.610923e+00
1.347101772700636e-01	3.670103e+00
1.349543178950636e-01	3.701715e+00
1.351984585200636e-01	3.706009e+00
1.354425991450636e-01	3.683557e+00
1.356867397700636e-01	3.635332e+00
1.359308803950636e-01	3.562843e+00
1.361750210200636e-01	3.468308e+00
1.364191616450636e-01	3.354842e+00
1.366633022700636e-01	3.226635e+00
1.369074428950636e-01	3.088884e+00
1.371515835200636e-01	2.947146e+00
1.373957241450636e-01	2.806271e+00
1.376398647700636e-01	2.669534e+00
1.378840053950636e-01	2.538529e+00
1.381281460200636e-01	2.413696e+00
1.383722866450636e-01	2.294949e+00
1.386164272700636e-01	2.182035e+00
1.388605678950636e-01	2.074676e+00
1.391047085200636e-01	1.972599e+00
1.393488491450636e-01	1.875544e+00
1.395929897700636e-01	1.783265e+00
1.398371303950636e-01	1.695525e+00
1.400812710200636e-01	1.612103e+00
1.403254116450636e-01	1.532785e+00
1.405695522700636e-01	1.457370e+00
1.408136928950636e-01	1.385666e+00
1.410578335200636e-01	1.317548e+00
1.413019741450636e-01	1.252854e+00
1.414221376937795e-01	1.223693e+00
1.415081221126586e-01	1.206992e+00
1.415659403402271e-01	1.202327e+00
1.416259813142890e-01	1.210885e+00
1.416930171480410e-01	1.241129e+00
1.417468504930514e-01	1.283853e+00
1.418153076624095e-01	1.357020e+00
1.418996875044716e-01	1.459170e+00
1.419921195488404e-01	1.575505e+00
1.420982123220640e-01	1.708058e+00
1.422566408737233e-01	1.899543e+00
1.425007814987233e-01	2.180078e+00
1.427449221237233e-01	2.442125e+00
1.429890627487233e-01	2.682603e+00
1.432332033737233e-01	2.900141e+00
1.434773439987233e-01	3.093529e+00
1.437214846237233e-01	3.261717e+00
1.439656252487233e-01	3.403830e+00
1.442097658737233e-01	3.519176e+00
1.444539064987233e-01	3.607263e+00
1.446980471237233e-01	3.667814e+00
1.449421877487233e-01	3.700793e+00
1.451863283737233e-01	3.706434e+00
1.454304689987233e-01	3.685291e+00
1.456746096237233e-01	3.638316e+00
1.459187502487233e-01	3.566988e+00
1.461628908737233e-01	3.473484e+00
1.464070314987233e-01	3.360869e+00
1.466511721237233e-01	3.233278e+00
1.468953127487233e-01	3.095868e+00
1.471394533737233e-01	2.954203e+00
1.473835939987233e-01	2.813193e+00
1.476277346237233e-01	2.676194e+00
1.478707092295585e-01	2.545498e+00
1.481148498545585e-01	2.420336e+00
1.483589904795585e-01	2.301264e+00
1.486031311045585e-01	2.188040e+00
1.488472717295585e-01	2.080385e+00
